unique_id,Date,Prix
arnoglosse,2017-09-03,0.14605835057217212
arnoglosse,2017-09-10,0.13986431648342573
arnoglosse,2017-09-17,0.13047742475900517
arnoglosse,2017-09-24,0.15241293126528785
arnoglosse,2017-10-01,0.16149479014550316
arnoglosse,2017-10-08,0.18000767539963533
arnoglosse,2017-10-15,0.15642981596661298
arnoglosse,2017-10-22,0.15641923692371784
arnoglosse,2017-10-29,0.1377187964014185
arnoglosse,2017-11-05,0.15602322388267376
arnoglosse,2017-11-12,0.1974051935145946
arnoglosse,2017-11-19,0.15930160470389904
arnoglosse,2017-11-26,0.17400033879678195
arnoglosse,2017-12-03,0.1633205427159542
arnoglosse,2017-12-10,0.20592009664364658
arnoglosse,2017-12-17,0.1647733579160357
arnoglosse,2017-12-24,0.20306588052084035
arnoglosse,2017-12-31,0.15218369405197157
arnoglosse,2018-01-07,0.2158982357517867
arnoglosse,2018-01-14,0.19449956874940358
arnoglosse,2018-01-21,0.2041774718852188
arnoglosse,2018-01-28,0.19993184398048897
arnoglosse,2018-02-04,0.22244729638091099
arnoglosse,2018-02-11,0.17377693002308303
arnoglosse,2018-02-18,0.16558320066810436
arnoglosse,2018-02-25,0.17380525027762764
arnoglosse,2018-03-04,0.19589217689281468
arnoglosse,2018-03-11,0.1367758865530213
arnoglosse,2018-03-18,0.13565349548388866
arnoglosse,2018-03-25,0.15699116246004646
arnoglosse,2018-04-01,0.1686755508944252
arnoglosse,2018-04-08,0.1551433232696509
arnoglosse,2018-04-15,0.14548414220640063
arnoglosse,2018-04-22,0.18170611590092572
arnoglosse,2018-04-29,0.19210977207077257
arnoglosse,2018-05-06,0.15936151194303233
arnoglosse,2018-05-13,0.14692576222374676
arnoglosse,2018-05-20,0.16376105535264296
arnoglosse,2018-05-27,0.18857617511174696
arnoglosse,2018-06-03,0.16463006424140697
arnoglosse,2018-06-10,0.15572997240481665
arnoglosse,2018-06-17,0.16517979756167872
arnoglosse,2018-06-24,0.17521731803803742
arnoglosse,2018-07-01,0.16286313984788536
arnoglosse,2018-07-08,0.15107450396573235
arnoglosse,2018-07-15,0.1741212130621868
arnoglosse,2018-07-22,0.16480762171118726
arnoglosse,2018-07-29,0.16003997871264747
arnoglosse,2018-08-05,0.14772417730689835
arnoglosse,2018-08-12,0.14193787189624096
arnoglosse,2018-08-19,0.1487370835805351
arnoglosse,2018-08-26,0.1280533714088103
arnoglosse,2018-09-02,0.13035950997604862
arnoglosse,2018-09-09,0.1501417000773443
arnoglosse,2018-09-16,0.15629998852078464
arnoglosse,2018-09-23,0.16487581474420168
arnoglosse,2018-09-30,0.15006262983745622
arnoglosse,2018-10-07,0.16757456151058125
arnoglosse,2018-10-14,0.15617939569985878
arnoglosse,2018-10-21,0.16515510444446135
arnoglosse,2018-10-28,0.1827548589787072
arnoglosse,2018-11-04,0.160224878592423
arnoglosse,2018-11-11,0.20286413312463442
arnoglosse,2018-11-18,0.18752674575378137
arnoglosse,2018-11-25,0.17746871565988692
arnoglosse,2018-12-02,0.17172122120303263
arnoglosse,2018-12-09,0.2469627646867118
arnoglosse,2018-12-16,0.1902508370773487
arnoglosse,2018-12-23,0.21807948683562173
arnoglosse,2018-12-30,0.15218369405197157
atherinides nca (famille),2015-01-04,0.2912013570548678
atherinides nca (famille),2015-01-11,0.16092744000881795
atherinides nca (famille),2015-01-18,0.14704860785202448
atherinides nca (famille),2015-01-25,0.1903487065498376
atherinides nca (famille),2015-02-01,0.1759732804508924
atherinides nca (famille),2015-02-08,0.13744441586123257
atherinides nca (famille),2015-02-15,0.13293453711581749
atherinides nca (famille),2015-02-22,0.1024382140681814
atherinides nca (famille),2015-03-01,0.11438992484759852
atherinides nca (famille),2015-03-08,0.09597203919097003
atherinides nca (famille),2015-03-15,0.11034455904661278
atherinides nca (famille),2015-03-22,0.10116674955215287
atherinides nca (famille),2015-03-29,0.08624041773136318
atherinides nca (famille),2015-04-05,0.08087934491754464
atherinides nca (famille),2015-04-12,0.08265688127803106
atherinides nca (famille),2015-04-19,0.11139717299620328
atherinides nca (famille),2015-04-26,0.1013159869926038
atherinides nca (famille),2015-05-03,0.10023945173808935
atherinides nca (famille),2015-05-10,0.08452853219407995
atherinides nca (famille),2015-05-17,0.0950170141970675
atherinides nca (famille),2015-05-24,0.10193823200501761
atherinides nca (famille),2015-05-31,0.11340104025975936
atherinides nca (famille),2015-06-07,0.10701243573680291
atherinides nca (famille),2015-06-14,0.11223045541586878
atherinides nca (famille),2015-06-21,0.10507673029040902
atherinides nca (famille),2015-06-28,0.10098758276300243
atherinides nca (famille),2015-07-05,0.10834760484854807
atherinides nca (famille),2015-07-12,0.12757919209532112
atherinides nca (famille),2015-07-19,0.2016799389113123
atherinides nca (famille),2015-07-26,0.14096628356664306
atherinides nca (famille),2015-08-02,0.10723045682707612
atherinides nca (famille),2015-08-09,0.10133342413897804
atherinides nca (famille),2015-08-16,0.10740251757611469
atherinides nca (famille),2015-08-23,0.12361813594034647
atherinides nca (famille),2015-08-30,0.09990849656965647
atherinides nca (famille),2015-09-06,0.11629067805938172
atherinides nca (famille),2015-09-13,0.17739248668289562
atherinides nca (famille),2015-09-20,0.1347223778051604
atherinides nca (famille),2015-09-27,0.15789297845091596
atherinides nca (famille),2015-10-04,0.18684457521428555
atherinides nca (famille),2015-10-11,0.14811100111104866
atherinides nca (famille),2015-10-18,0.15340260728240948
atherinides nca (famille),2015-10-25,0.15240380607590714
atherinides nca (famille),2015-11-01,0.1741718947195142
atherinides nca (famille),2015-11-08,0.1419069733446529
atherinides nca (famille),2015-11-15,0.15498627725670125
atherinides nca (famille),2015-11-22,0.19290735797481343
atherinides nca (famille),2015-11-29,0.30290660142454934
atherinides nca (famille),2015-12-06,0.30349016184809335
atherinides nca (famille),2015-12-13,0.23891676334835038
atherinides nca (famille),2015-12-20,0.18888999700807818
atherinides nca (famille),2015-12-27,0.24265572305066843
atherinides nca (famille),2016-01-03,0.1860913482192441
atherinides nca (famille),2016-01-10,0.12714941846786484
atherinides nca (famille),2016-01-17,0.14731135802796133
atherinides nca (famille),2016-01-24,0.19387278472317626
atherinides nca (famille),2016-01-31,0.1903487065498376
atherinides nca (famille),2016-02-07,0.14439053309827293
atherinides nca (famille),2016-02-14,0.14490746351344333
atherinides nca (famille),2016-02-21,0.16394203667473556
atherinides nca (famille),2016-02-28,0.16868044738208507
atherinides nca (famille),2016-03-06,0.1421647214407356
atherinides nca (famille),2016-03-13,0.13523097607351553
atherinides nca (famille),2016-03-20,0.12640948237592117
atherinides nca (famille),2016-03-27,0.11918934438857688
atherinides nca (famille),2016-04-03,0.11004088548381155
atherinides nca (famille),2016-04-10,0.10493140526510938
atherinides nca (famille),2016-04-17,0.10565055554000728
atherinides nca (famille),2016-04-24,0.1128253503295394
atherinides nca (famille),2016-05-01,0.10236793383904964
atherinides nca (famille),2016-05-08,0.09746144221887021
atherinides nca (famille),2016-05-15,0.09866987008709299
atherinides nca (famille),2016-05-22,0.09862819097498567
atherinides nca (famille),2016-05-29,0.10278652867692821
atherinides nca (famille),2016-06-05,0.1264467311896962
atherinides nca (famille),2016-06-12,0.11114560365939405
atherinides nca (famille),2016-06-19,0.09428785233225243
atherinides nca (famille),2016-06-26,0.09584930821803633
atherinides nca (famille),2016-07-03,0.10801375270854197
atherinides nca (famille),2016-07-10,0.1265596693118318
atherinides nca (famille),2016-07-17,0.09233460907599782
atherinides nca (famille),2016-07-24,0.10988770333240058
atherinides nca (famille),2016-07-31,0.14309147185097493
atherinides nca (famille),2016-08-07,0.09991641233987132
atherinides nca (famille),2016-08-14,0.1089671394957389
atherinides nca (famille),2016-08-21,0.09574768998679993
atherinides nca (famille),2016-08-28,0.12347920316930894
atherinides nca (famille),2016-09-04,0.12459899763679748
atherinides nca (famille),2016-09-11,0.12457336590615693
atherinides nca (famille),2016-09-18,0.1313948861422084
atherinides nca (famille),2016-09-25,0.13294884720598973
atherinides nca (famille),2016-10-02,0.15794466375228514
atherinides nca (famille),2016-10-09,0.1334139270241021
atherinides nca (famille),2016-10-16,0.16854605281770874
atherinides nca (famille),2016-10-23,0.14892404992290384
atherinides nca (famille),2016-10-30,0.15872741718194067
atherinides nca (famille),2016-11-06,0.1313763443488569
atherinides nca (famille),2016-11-13,0.20137183614324017
atherinides nca (famille),2016-11-20,0.1601379650160138
atherinides nca (famille),2016-11-27,0.17456198112354906
atherinides nca (famille),2016-12-04,0.14490671373740277
atherinides nca (famille),2016-12-11,0.15234363225320272
atherinides nca (famille),2016-12-18,0.18152289337247798
atherinides nca (famille),2016-12-25,0.1624442387004461
atherinides nca (famille),2017-01-01,0.21293949079686983
atherinides nca (famille),2017-01-08,0.16365207406677143
atherinides nca (famille),2017-01-15,0.14779523147089305
atherinides nca (famille),2017-01-22,0.14549901077159816
atherinides nca (famille),2017-01-29,0.1903487065498376
atherinides nca (famille),2017-02-05,0.11061559986009094
atherinides nca (famille),2017-02-12,0.12967693348016013
atherinides nca (famille),2017-02-19,0.13293453711581749
atherinides nca (famille),2017-02-26,0.09075647885846186
atherinides nca (famille),2017-03-05,0.0981170098872725
atherinides nca (famille),2017-03-12,0.08465704792681263
atherinides nca (famille),2017-03-19,0.10229386236825791
atherinides nca (famille),2017-03-26,0.08806368940509297
atherinides nca (famille),2017-04-02,0.09749937805116189
atherinides nca (famille),2017-04-09,0.09515096588951351
atherinides nca (famille),2017-04-16,0.09213081075732905
atherinides nca (famille),2017-04-23,0.10345359088238948
atherinides nca (famille),2017-04-30,0.1013159869926038
atherinides nca (famille),2017-05-07,0.09482587050278679
atherinides nca (famille),2017-05-14,0.09026673943657176
atherinides nca (famille),2017-05-21,0.08743729244683106
atherinides nca (famille),2017-05-28,0.08417112837985265
atherinides nca (famille),2017-06-04,0.1017226763983276
atherinides nca (famille),2017-06-11,0.11162439511154126
atherinides nca (famille),2017-06-18,0.09958264026395872
atherinides nca (famille),2017-06-25,0.10159625593992257
atherinides nca (famille),2017-07-02,0.09197405363539549
atherinides nca (famille),2017-07-09,0.13313900791261457
atherinides nca (famille),2017-07-16,0.1133044362545347
atherinides nca (famille),2017-07-23,0.13631514631328834
atherinides nca (famille),2017-07-30,0.13908485675920498
atherinides nca (famille),2017-08-06,0.1279453752128041
atherinides nca (famille),2017-08-13,0.1089671394957389
atherinides nca (famille),2017-08-20,0.10109236452635688
atherinides nca (famille),2017-08-27,0.12368794478437097
atherinides nca (famille),2017-09-03,0.1600454566977603
atherinides nca (famille),2017-09-10,0.16209856552901897
atherinides nca (famille),2017-09-17,0.14701609551455788
atherinides nca (famille),2017-09-24,0.13294884720598973
atherinides nca (famille),2017-10-01,0.1442586815976698
atherinides nca (famille),2017-10-08,0.16640291340748783
atherinides nca (famille),2017-10-15,0.1897331131009302
atherinides nca (famille),2017-10-22,0.16867839383119015
atherinides nca (famille),2017-10-29,0.18174380551659652
atherinides nca (famille),2017-11-05,0.12225830342391614
atherinides nca (famille),2017-11-12,0.17450544956806707
atherinides nca (famille),2017-11-19,0.17734035984063476
atherinides nca (famille),2017-11-26,0.16367538968445064
atherinides nca (famille),2017-12-03,0.19174385870644442
atherinides nca (famille),2017-12-10,0.2565568091844814
atherinides nca (famille),2017-12-17,0.14632059206039216
atherinides nca (famille),2017-12-24,0.1374062000789894
atherinides nca (famille),2017-12-31,0.15965557449098572
atherinides nca (famille),2018-01-07,0.13520006627454229
atherinides nca (famille),2018-01-14,0.12267870111007365
atherinides nca (famille),2018-01-21,0.10993693540139765
atherinides nca (famille),2018-01-28,0.1903487065498376
atherinides nca (famille),2018-02-04,0.1436598044697521
atherinides nca (famille),2018-02-11,0.1066789210658045
atherinides nca (famille),2018-02-18,0.13293453711581749
atherinides nca (famille),2018-02-25,0.09859796403205356
atherinides nca (famille),2018-03-04,0.0976644543392422
atherinides nca (famille),2018-03-11,0.09418178840101553
atherinides nca (famille),2018-03-18,0.09957435038492862
atherinides nca (famille),2018-03-25,0.09053086041665111
atherinides nca (famille),2018-04-01,0.0871596677434241
atherinides nca (famille),2018-04-08,0.09124257779712128
atherinides nca (famille),2018-04-15,0.0819631165975311
atherinides nca (famille),2018-04-22,0.10345359088238948
atherinides nca (famille),2018-04-29,0.09547692449270694
atherinides nca (famille),2018-05-06,0.0979293165187607
atherinides nca (famille),2018-05-13,0.08912902436689675
atherinides nca (famille),2018-05-20,0.09604393141320185
atherinides nca (famille),2018-05-27,0.1103003904172145
atherinides nca (famille),2018-06-03,0.11663616907681286
atherinides nca (famille),2018-06-10,0.11947575382998608
atherinides nca (famille),2018-06-17,0.09947162163559471
atherinides nca (famille),2018-06-24,0.11254767422763189
atherinides nca (famille),2018-07-01,0.11527668083819252
atherinides nca (famille),2018-07-08,0.12587050321971435
atherinides nca (famille),2018-07-15,0.13462931659019559
atherinides nca (famille),2018-07-22,0.09737779669615212
atherinides nca (famille),2018-07-29,0.13832351455234593
atherinides nca (famille),2018-08-05,0.1377605590283555
atherinides nca (famille),2018-08-12,0.10788035929252708
atherinides nca (famille),2018-08-19,0.10109236452635688
atherinides nca (famille),2018-08-26,0.11727115760054384
atherinides nca (famille),2018-09-02,0.09620129717535367
atherinides nca (famille),2018-09-09,0.13499351232657952
atherinides nca (famille),2018-09-16,0.13493719206356253
atherinides nca (famille),2018-09-23,0.12124806615768963
atherinides nca (famille),2018-09-30,0.15861777742939573
atherinides nca (famille),2018-10-07,0.16640291340748783
atherinides nca (famille),2018-10-14,0.1565157764926008
atherinides nca (famille),2018-10-21,0.14116776228829242
atherinides nca (famille),2018-10-28,0.15134456806954244
atherinides nca (famille),2018-11-04,0.12166989497454667
atherinides nca (famille),2018-11-11,0.11948169825198353
atherinides nca (famille),2018-11-18,0.13035626333935316
atherinides nca (famille),2018-11-25,0.1400400350720466
atherinides nca (famille),2018-12-02,0.1624827231525827
atherinides nca (famille),2018-12-09,0.17673637113064714
atherinides nca (famille),2018-12-16,0.17775126323431112
atherinides nca (famille),2018-12-23,0.20168483647175423
atherinides nca (famille),2018-12-30,0.16889913283331132
bar commun ou europeen,2015-01-04,0.06888696918290708
bar commun ou europeen,2015-01-11,0.09401558029966706
bar commun ou europeen,2015-01-18,0.10506407572107603
bar commun ou europeen,2015-01-25,0.11064528489966005
bar commun ou europeen,2015-02-01,0.1106240596537806
bar commun ou europeen,2015-02-08,0.09252215005173366
bar commun ou europeen,2015-02-15,0.08872545311974647
bar commun ou europeen,2015-02-22,0.10640103386498752
bar commun ou europeen,2015-03-01,0.09708861292060675
bar commun ou europeen,2015-03-08,0.09356681546263844
bar commun ou europeen,2015-03-15,0.08721028192942926
bar commun ou europeen,2015-03-22,0.0793772360557629
bar commun ou europeen,2015-03-29,0.05674988206552751
bar commun ou europeen,2015-04-05,0.04941407817687781
bar commun ou europeen,2015-04-12,0.06883648550051376
bar commun ou europeen,2015-04-19,0.07098143175793736
bar commun ou europeen,2015-04-26,0.059829415778790064
bar commun ou europeen,2015-05-03,0.05404696593501636
bar commun ou europeen,2015-05-10,0.052386361533723204
bar commun ou europeen,2015-05-17,0.05325168982193823
bar commun ou europeen,2015-05-24,0.05598580649821435
bar commun ou europeen,2015-05-31,0.05761051456109727
bar commun ou europeen,2015-06-07,0.049713878816130645
bar commun ou europeen,2015-06-14,0.049194324510951314
bar commun ou europeen,2015-06-21,0.05110715382030058
bar commun ou europeen,2015-06-28,0.05539133263873277
bar commun ou europeen,2015-07-05,0.05029209695017906
bar commun ou europeen,2015-07-12,0.047472716946392116
bar commun ou europeen,2015-07-19,0.04516956914450177
bar commun ou europeen,2015-07-26,0.048794998864512044
bar commun ou europeen,2015-08-02,0.04618212769628246
bar commun ou europeen,2015-08-09,0.04532530797972469
bar commun ou europeen,2015-08-16,0.04692702892592122
bar commun ou europeen,2015-08-23,0.05396208398330698
bar commun ou europeen,2015-08-30,0.05338764729689125
bar commun ou europeen,2015-09-06,0.05334588793696944
bar commun ou europeen,2015-09-13,0.05309731234679468
bar commun ou europeen,2015-09-20,0.05380197122438907
bar commun ou europeen,2015-09-27,0.057550645891721534
bar commun ou europeen,2015-10-04,0.06099331699509954
bar commun ou europeen,2015-10-11,0.06172925757402468
bar commun ou europeen,2015-10-18,0.07836451461608115
bar commun ou europeen,2015-10-25,0.07567229472689711
bar commun ou europeen,2015-11-01,0.07236148394141337
bar commun ou europeen,2015-11-08,0.07423889407415954
bar commun ou europeen,2015-11-15,0.07109313431816412
bar commun ou europeen,2015-11-22,0.08006012523041647
bar commun ou europeen,2015-11-29,0.07977415272738095
bar commun ou europeen,2015-12-06,0.08031033382085044
bar commun ou europeen,2015-12-13,0.08546801135026826
bar commun ou europeen,2015-12-20,0.07524788356431679
bar commun ou europeen,2015-12-27,0.05365514096429701
bar commun ou europeen,2016-01-03,0.04797063895282265
bar commun ou europeen,2016-01-10,0.060562754252937945
bar commun ou europeen,2016-01-17,0.0762878462063084
bar commun ou europeen,2016-01-24,0.10031868286760053
bar commun ou europeen,2016-01-31,0.10460804653740242
bar commun ou europeen,2016-02-07,0.1006662328233355
bar commun ou europeen,2016-02-14,0.08177874036541555
bar commun ou europeen,2016-02-21,0.07437802178700884
bar commun ou europeen,2016-02-28,0.09547896439964952
bar commun ou europeen,2016-03-06,0.08442780505199388
bar commun ou europeen,2016-03-13,0.07607173076260212
bar commun ou europeen,2016-03-20,0.07737419832950367
bar commun ou europeen,2016-03-27,0.06701476791766088
bar commun ou europeen,2016-04-03,0.0752804306047454
bar commun ou europeen,2016-04-10,0.06791559677969967
bar commun ou europeen,2016-04-17,0.05793928481922085
bar commun ou europeen,2016-04-24,0.05587614914249282
bar commun ou europeen,2016-05-01,0.050052290201831454
bar commun ou europeen,2016-05-08,0.04637663751513962
bar commun ou europeen,2016-05-15,0.04978245081483409
bar commun ou europeen,2016-05-22,0.05032233551728142
bar commun ou europeen,2016-05-29,0.04710203214902103
bar commun ou europeen,2016-06-05,0.04815580369502607
bar commun ou europeen,2016-06-12,0.0494466717323976
bar commun ou europeen,2016-06-19,0.05118540891771683
bar commun ou europeen,2016-06-26,0.04857711012096908
bar commun ou europeen,2016-07-03,0.04971277109995786
bar commun ou europeen,2016-07-10,0.046581836403391357
bar commun ou europeen,2016-07-17,0.04641048100766875
bar commun ou europeen,2016-07-24,0.047243516699705265
bar commun ou europeen,2016-07-31,0.05237168735683761
bar commun ou europeen,2016-08-07,0.049059607686246266
bar commun ou europeen,2016-08-14,0.04518665108240444
bar commun ou europeen,2016-08-21,0.04383759879830712
bar commun ou europeen,2016-08-28,0.04657554569342671
bar commun ou europeen,2016-09-04,0.05389394341127264
bar commun ou europeen,2016-09-11,0.06270855934029226
bar commun ou europeen,2016-09-18,0.057379003809533265
bar commun ou europeen,2016-09-25,0.05826518544317915
bar commun ou europeen,2016-10-02,0.06424749787905629
bar commun ou europeen,2016-10-09,0.06750292483661577
bar commun ou europeen,2016-10-16,0.06692461773954174
bar commun ou europeen,2016-10-23,0.0648981344477365
bar commun ou europeen,2016-10-30,0.07672371741310069
bar commun ou europeen,2016-11-06,0.07504125972509505
bar commun ou europeen,2016-11-13,0.06864967269509095
bar commun ou europeen,2016-11-20,0.07305637924308914
bar commun ou europeen,2016-11-27,0.07953699278460084
bar commun ou europeen,2016-12-04,0.08418329235857198
bar commun ou europeen,2016-12-11,0.07994247326571642
bar commun ou europeen,2016-12-18,0.07442546424982636
bar commun ou europeen,2016-12-25,0.061291495493192405
bar commun ou europeen,2017-01-01,0.06395268637293332
bar commun ou europeen,2017-01-08,0.08171735589272823
bar commun ou europeen,2017-01-15,0.0877115161486832
bar commun ou europeen,2017-01-22,0.0861475868046714
bar commun ou europeen,2017-01-29,0.09938346691458229
bar commun ou europeen,2017-02-05,0.09055573000258095
bar commun ou europeen,2017-02-12,0.08648728143408388
bar commun ou europeen,2017-02-19,0.08787893258112742
bar commun ou europeen,2017-02-26,0.08761990585738917
bar commun ou europeen,2017-03-05,0.08415636293690597
bar commun ou europeen,2017-03-12,0.08040744518740484
bar commun ou europeen,2017-03-19,0.08373259470770544
bar commun ou europeen,2017-03-26,0.0831172175219997
bar commun ou europeen,2017-04-02,0.06701751577034794
bar commun ou europeen,2017-04-09,0.06288931500822025
bar commun ou europeen,2017-04-16,0.05480785766989909
bar commun ou europeen,2017-04-23,0.05695203569139888
bar commun ou europeen,2017-04-30,0.05324013392774281
bar commun ou europeen,2017-05-07,0.05231449356291334
bar commun ou europeen,2017-05-14,0.05410060779094534
bar commun ou europeen,2017-05-21,0.0507983697949382
bar commun ou europeen,2017-05-28,0.05062232421444975
bar commun ou europeen,2017-06-04,0.05486901698434319
bar commun ou europeen,2017-06-11,0.05246374010921203
bar commun ou europeen,2017-06-18,0.052108740367314124
bar commun ou europeen,2017-06-25,0.05232302694960907
bar commun ou europeen,2017-07-02,0.05427640006869765
bar commun ou europeen,2017-07-09,0.048986334773323544
bar commun ou europeen,2017-07-16,0.045818323706202646
bar commun ou europeen,2017-07-23,0.04961162123500149
bar commun ou europeen,2017-07-30,0.04768215672373494
bar commun ou europeen,2017-08-06,0.04709335089504602
bar commun ou europeen,2017-08-13,0.04623634395824383
bar commun ou europeen,2017-08-20,0.044540540279836324
bar commun ou europeen,2017-08-27,0.05073138932221967
bar commun ou europeen,2017-09-03,0.06159326416691687
bar commun ou europeen,2017-09-10,0.06065669061081603
bar commun ou europeen,2017-09-17,0.05845751553684354
bar commun ou europeen,2017-09-24,0.06226368405336755
bar commun ou europeen,2017-10-01,0.07465189431655676
